image_name,range,label_3h
2022-10-17 02-33-29,120km,0
2020-07-06 16-53-27,120km,0
2022-10-30 22-33-30,120km,0
2022-07-13 02-03-37,120km,2
2022-05-18 23-13-30,120km,2
2022-07-24 00-23-06,120km,0
2021-01-06 18-13-47,120km,0
2023-03-01 18-23-24,120km,0
2021-06-25 20-03-18,120km,0
2022-08-02 09-13-39,120km,2
2022-12-10 04-03-02,120km,2
2022-02-06 13-03-33,120km,0
2021-03-29 14-43-31,120km,2
2021-05-03 14-43-44,120km,0
2021-09-09 17-23-36,120km,0
2022-09-03 01-21-11,120km,0
2021-07-02 13-53-33,120km,0
2022-07-30 19-53-20,120km,0
2021-05-14 19-53-30,120km,2
2023-04-08 18-43-36,120km,0
2023-03-27 14-43-20,120km,2
2022-01-03 06-03-47,120km,0
2021-01-08 13-53-35,120km,0
2021-05-03 17-53-39,120km,0
2022-11-05 05-23-23,120km,1
2022-12-29 08-03-28,120km,0
2022-02-02 08-33-35,120km,0
2022-02-05 02-43-23,120km,0
2021-07-16 12-33-37,120km,1
2021-03-12 04-13-51,120km,0
2022-09-06 18-31-32,120km,0
2021-04-29 20-03-43,120km,0
2022-12-18 15-33-42,120km,0
2021-10-16 16-33-41,120km,2
2021-03-06 05-53-49,120km,0
2021-04-26 02-03-19,120km,0
2021-12-22 07-43-33,120km,3
2021-04-25 11-53-47,120km,0
2022-05-16 13-33-40,120km,0
2023-05-10 15-53-17,120km,3
2021-11-16 16-23-45,120km,0
2022-10-13 05-13-28,120km,0
2021-02-17 12-23-49,120km,0
2021-01-06 02-23-49,120km,0
2021-01-04 09-33-17,120km,2
2023-06-09 00-43-40,120km,2
2022-03-23 01-53-46,120km,0
2022-11-10 04-53-08,120km,1
2021-09-14 22-53-19,120km,0
2021-08-22 08-53-27,120km,1
2021-10-05 18-33-21,120km,3
2021-11-14 23-43-48,120km,0
2022-11-18 13-13-32,120km,1
2021-12-16 19-43-29,120km,0
2022-02-20 07-43-26,120km,0
2021-07-04 13-03-55,120km,0
2021-01-10 05-53-51,120km,0
2021-06-08 14-53-50,120km,2
2023-01-06 20-03-11,120km,2
2021-05-22 12-43-36,120km,0
2022-05-18 09-33-19,120km,0
2021-09-11 22-03-54,120km,0
2022-05-31 12-53-33,120km,2
2022-05-20 01-43-37,120km,0
2023-05-21 01-03-08,120km,4
2022-05-09 08-13-37,120km,2
2023-03-03 16-33-06,120km,0
2022-01-17 05-03-57,120km,0
2022-01-24 04-13-27,120km,0
2021-02-17 19-03-42,120km,0
2023-03-28 23-13-29,120km,0
2023-03-20 22-43-40,120km,0
2021-07-15 19-23-54,120km,0
2023-01-07 10-23-27,120km,0
2021-07-10 19-13-58,120km,0
2021-05-09 04-53-21,120km,2
2023-04-09 01-03-38,120km,0
2023-01-11 23-13-13,120km,0
2021-09-12 01-53-51,120km,1
2023-02-13 08-03-05,120km,2
2022-01-26 20-43-27,120km,0
2022-10-25 22-53-24,120km,2
2022-11-27 01-03-40,120km,2
2021-11-01 18-33-38,120km,0
2022-11-24 15-03-28,120km,2
2021-05-12 10-23-50,120km,0
2023-06-18 04-43-26,120km,1
2022-11-12 10-53-04,120km,2
2022-11-28 14-33-29,120km,2
2022-12-11 04-33-32,120km,0
2021-12-19 17-33-43,120km,0
2021-01-27 02-43-39,120km,0
2021-12-10 16-33-53,120km,0
2022-01-13 18-13-56,120km,0
2022-05-31 23-03-55,120km,2
2022-04-12 06-13-32,120km,2
2023-06-23 03-23-26,120km,0
2021-12-18 12-43-26,120km,0
2023-03-11 03-33-05,120km,0
2022-01-02 03-03-38,120km,0
2022-05-13 06-13-43,120km,3
2023-03-06 22-23-33,120km,0
2021-03-20 12-03-45,120km,2
2022-01-10 22-53-35,120km,0
2023-05-29 17-23-32,120km,0
2021-06-14 12-13-48,120km,0
2022-12-29 17-53-33,120km,0
2022-09-05 08-21-13,120km,0
2023-05-21 18-33-27,120km,0
2021-05-05 23-43-22,120km,1
2023-03-31 00-03-37,120km,0
2020-07-22 07-33-24,120km,3
2022-08-12 05-03-20,120km,1
2022-02-21 01-33-36,120km,0
2021-05-21 20-53-33,120km,2
2021-07-02 07-53-53,120km,1
2021-12-17 02-43-33,120km,0
2023-06-16 17-23-43,120km,2
2021-03-23 19-43-21,120km,0
2022-10-29 08-23-31,120km,3
2021-04-25 13-43-30,120km,0
2021-11-20 03-23-39,120km,3
2022-09-08 08-21-39,120km,0
2020-07-08 11-43-44,120km,0
2023-03-09 16-33-25,120km,0
2021-07-23 13-03-57,120km,2
2021-10-08 20-03-40,120km,0
2023-04-04 10-03-10,120km,0
2022-12-26 15-23-40,120km,0
2023-03-04 00-13-11,120km,0
2021-09-16 16-23-18,120km,2
2022-12-01 10-53-11,120km,2
2022-02-23 13-03-57,120km,0
2021-02-06 17-53-52,120km,0
2022-04-22 08-33-58,120km,0
2021-10-29 23-33-29,120km,0
2022-06-07 23-53-33,120km,0
2022-05-13 04-33-58,120km,2
2021-11-10 01-03-33,120km,0
2022-12-11 09-53-45,120km,0
2021-04-26 01-23-39,120km,0
2021-09-17 04-43-29,120km,1
2023-02-14 20-33-13,120km,0
2022-05-17 20-13-23,120km,2
2021-02-22 04-53-13,120km,0
2022-01-27 03-13-31,120km,0
2022-07-01 09-03-34,120km,2
2020-07-13 18-13-42,120km,0
2022-04-30 22-13-25,120km,3
2023-01-08 01-53-32,120km,2
2022-04-16 09-23-42,120km,0
2023-04-17 11-03-20,120km,0
2021-10-20 10-33-54,120km,1
2022-11-09 10-33-15,120km,2
2021-01-10 01-53-31,120km,0
2021-12-29 15-13-37,120km,0
2021-01-11 08-23-43,120km,0
2021-02-10 04-03-10,120km,2
2021-06-20 07-03-46,120km,3
2023-04-27 23-03-10,120km,0
2021-10-19 19-03-45,120km,3
2021-02-25 01-03-43,120km,0
2023-02-12 18-13-21,120km,0
2021-09-13 09-13-51,120km,0
2022-01-31 21-23-53,120km,0
2021-03-10 18-03-54,120km,0
2022-09-02 19-41-22,120km,0
2022-12-06 00-53-14,120km,0
2022-09-25 14-43-23,120km,0
2022-01-08 19-03-47,120km,0
2022-09-23 18-53-20,120km,0
2023-01-24 19-33-38,120km,0
2023-04-23 05-03-17,120km,0
2022-01-03 09-33-33,120km,2
2022-12-29 22-23-18,120km,0
2021-01-25 19-53-36,120km,2
2022-11-25 15-33-40,120km,0
2023-02-24 13-53-36,120km,0
2022-02-04 00-53-43,120km,0
2022-10-03 00-23-32,120km,0
2021-03-01 19-43-14,120km,0
2023-05-23 06-43-23,120km,3
2020-07-17 00-13-36,120km,2
2023-06-27 13-13-33,120km,0
2022-11-02 22-13-04,120km,1
2021-08-27 21-53-45,120km,0
2021-08-09 02-33-53,120km,0
2023-06-20 18-43-33,120km,3
2021-09-03 19-23-22,120km,2
2022-02-22 01-43-47,120km,2
2022-11-07 03-53-14,120km,3
2022-08-12 20-13-08,120km,0
2022-07-02 19-13-38,120km,1
2021-03-31 18-03-41,120km,2
2023-06-20 02-03-32,120km,0
2022-03-28 08-13-56,120km,3
2020-07-08 14-53-40,120km,0
2022-02-17 20-03-57,120km,0
2021-09-02 19-33-32,120km,1
2023-06-18 07-43-08,120km,4
2022-08-10 15-13-21,120km,3
2021-11-19 14-13-49,120km,0
2021-04-29 16-23-18,120km,2
2020-07-02 19-43-24,120km,2
2021-02-25 12-13-24,120km,0
2023-03-29 16-33-07,120km,0
2022-02-25 21-33-29,120km,0
2023-06-23 17-03-41,120km,3
2022-10-23 15-43-09,120km,0
2022-06-29 12-13-40,120km,3
2021-07-24 09-33-56,120km,0
2021-08-21 07-33-24,120km,4
2022-06-11 18-13-20,120km,0
2021-06-05 23-43-33,120km,0
2021-01-05 03-23-36,120km,0
2020-07-29 16-13-34,120km,0
2022-08-12 21-53-30,120km,0
2022-01-27 17-13-38,120km,0
2021-08-18 19-13-22,120km,1
2022-10-21 19-03-28,120km,2
2021-04-28 03-43-29,120km,2
2023-01-25 20-03-40,120km,0
2021-05-29 01-43-50,120km,2
2023-02-20 03-13-08,120km,0
2021-03-11 18-03-33,120km,2
2023-04-25 11-13-08,120km,0
2022-05-23 21-53-56,120km,0
2021-06-10 15-43-44,120km,0
2021-05-13 09-13-43,120km,2
2023-05-06 06-53-10,120km,0
2021-11-11 18-33-39,120km,0
2021-11-03 00-23-55,120km,0
2021-01-07 02-33-20,120km,0
2020-07-24 19-43-29,120km,3
2020-07-28 02-03-32,120km,1
2021-01-03 04-33-38,120km,0
2022-05-18 07-13-22,120km,0
2020-07-01 01-33-22,120km,2
2021-08-16 10-33-55,120km,1
2022-11-05 22-53-29,120km,0
2021-07-05 06-43-38,120km,1
2023-05-01 13-03-06,120km,0
2021-11-27 07-03-19,120km,0
2022-09-06 08-21-33,120km,0
2021-12-21 04-03-47,120km,0
2021-09-07 23-03-41,120km,3
2023-06-02 10-33-24,120km,2
2023-02-04 09-13-31,120km,0
2023-06-27 06-53-23,120km,3
2023-04-23 04-53-29,120km,0
2023-02-19 07-43-35,120km,1
2022-02-04 19-03-32,120km,0
2023-06-13 10-53-32,120km,0
2023-04-11 03-03-27,120km,0
2022-05-06 11-33-52,120km,0
2022-12-27 16-33-14,120km,0
2023-04-01 16-03-36,120km,0
2022-09-03 15-11-34,120km,2
2022-11-18 14-03-21,120km,1
2021-01-24 22-23-32,120km,0
2022-12-07 12-53-20,120km,0
2020-07-22 16-53-49,120km,2
2021-05-05 23-03-40,120km,3
2023-04-06 18-53-10,120km,0
2022-04-30 05-03-48,120km,2
2022-11-20 03-03-18,120km,2
2021-07-16 23-23-39,120km,0
2022-10-04 19-23-08,120km,3
2021-07-12 00-13-46,120km,2
2020-07-30 15-23-42,120km,0
2023-06-27 19-33-32,120km,2
2021-05-31 05-23-47,120km,1
2022-04-16 00-53-29,120km,3
2023-04-01 13-03-36,120km,0
2022-11-09 04-33-18,120km,0
2021-12-23 01-13-21,120km,0
2021-09-11 08-33-54,120km,1
2021-12-15 02-43-38,120km,0
2023-05-01 06-03-35,120km,2
2021-11-11 13-23-20,120km,0
2021-03-07 17-13-48,120km,2
2023-03-21 08-03-26,120km,3
2021-12-26 03-23-46,120km,2
2022-08-15 18-53-34,120km,0
2021-01-28 03-53-39,120km,0
2022-04-29 00-43-36,120km,0
2021-11-15 20-33-24,120km,2
2022-07-31 02-53-35,120km,3
2022-12-28 00-53-45,120km,0
2020-07-15 23-33-25,120km,1
2023-06-21 06-33-08,120km,1
2023-03-17 22-13-29,120km,0
2021-06-22 05-23-53,120km,1
2021-10-20 03-13-57,120km,4
2022-12-20 15-53-38,120km,0
2021-09-15 22-23-51,120km,2
2021-02-06 08-53-33,120km,2
2023-01-02 09-53-32,120km,0
2022-09-02 03-51-41,120km,2
2021-12-12 08-53-30,120km,0
2021-02-09 16-33-23,120km,2
2022-11-26 19-43-38,120km,2
2022-12-02 02-03-15,120km,2
2022-02-18 13-53-32,120km,0
2022-10-14 06-53-24,120km,0
2022-06-11 10-23-34,120km,3
2022-05-25 21-33-25,120km,0
2021-03-27 07-03-20,120km,0
2023-06-27 19-43-23,120km,2
2021-03-27 12-53-23,120km,2
2020-07-23 06-13-42,120km,1
2022-03-29 09-13-44,120km,2
2021-12-02 19-03-51,120km,0
2021-07-10 20-23-27,120km,0
2021-12-24 01-03-47,120km,0
2023-03-12 13-03-30,120km,0
2022-09-11 22-51-12,120km,2
2023-01-31 22-23-19,120km,0
2020-07-24 02-43-23,120km,2
2022-07-09 03-43-22,120km,3
2021-12-26 02-43-28,120km,0
2022-03-23 00-13-55,120km,0
2023-03-19 08-53-24,120km,0
2021-10-02 22-13-40,120km,0
2021-05-02 20-23-33,120km,0
2021-08-29 08-23-59,120km,4
2022-04-23 19-24-00,120km,0
2022-12-02 08-03-08,120km,1
2021-12-08 15-03-20,120km,0
2021-08-28 04-33-49,120km,4
2023-01-03 11-43-17,120km,0
2023-01-20 20-33-42,120km,0
2023-05-27 01-03-36,120km,1
2022-02-20 10-33-19,120km,0
2022-06-06 08-53-24,120km,3
2023-06-10 08-13-38,120km,2
2021-11-21 20-33-25,120km,2
2022-11-20 09-33-08,120km,2
2023-01-01 09-53-35,120km,0
2021-09-09 18-03-55,120km,0
2023-06-26 07-53-11,120km,4
2022-03-24 12-23-59,120km,0
2021-07-12 18-23-42,120km,2
2021-06-16 22-33-20,120km,0
2022-11-11 05-23-17,120km,3
2022-11-17 08-43-12,120km,3
2023-02-24 11-33-09,120km,0
2021-11-16 19-23-41,120km,0
2023-06-02 01-23-25,120km,3
2023-01-31 23-23-41,120km,0
2021-12-08 05-33-41,120km,0
2023-02-27 18-33-20,120km,0
2022-05-20 13-13-44,120km,2
2023-03-04 05-03-25,120km,0
2022-04-20 13-23-44,120km,2
2021-05-30 15-33-24,120km,2
2021-12-15 11-24-00,120km,0
2023-03-05 21-23-11,120km,0
2020-07-04 18-23-28,120km,0
2021-09-19 00-53-29,120km,3
2022-04-07 00-13-37,120km,2
2022-07-14 00-33-33,120km,0
2022-02-17 06-13-50,120km,3
2020-07-25 19-33-23,120km,3
2021-07-27 07-23-54,120km,2
2021-03-30 20-43-42,120km,0
2023-02-09 21-23-19,120km,2
2023-06-12 12-23-37,120km,0
2022-06-13 18-03-38,120km,0
2021-07-24 05-33-51,120km,2
2020-07-28 11-13-38,120km,3
2023-04-16 06-13-19,120km,4
2021-07-09 22-13-57,120km,2
2022-04-29 04-43-36,120km,2
2022-01-23 10-53-27,120km,0
2021-07-11 19-43-25,120km,2
2021-02-22 01-33-36,120km,0
2022-11-07 08-33-23,120km,3
2022-06-06 04-53-45,120km,2
2021-12-03 03-13-42,120km,0
2022-02-16 14-43-51,120km,0
2023-02-01 17-23-40,120km,0
2023-02-04 03-23-23,120km,0
2022-03-23 07-53-39,120km,2
2023-03-26 11-33-39,120km,0
2021-03-27 09-33-46,120km,0
2021-11-17 23-43-21,120km,0
2021-07-05 04-03-52,120km,4
2021-11-06 12-43-29,120km,0
2022-05-14 05-43-34,120km,2
2021-10-28 04-23-59,120km,3
2021-08-13 04-13-39,120km,1
2022-06-01 18-03-59,120km,2
2023-02-06 05-53-15,120km,0
2022-05-21 04-14-00,120km,2
2023-02-06 03-03-13,120km,0
2022-04-01 22-53-25,120km,0
2021-09-10 03-43-27,120km,1
2021-10-05 16-43-37,120km,2
2022-08-07 08-53-07,120km,2
2021-09-25 07-03-19,120km,1
2022-03-26 14-33-53,120km,0
2022-06-10 00-23-20,120km,0
2021-09-08 15-33-28,120km,1
2022-04-07 20-33-59,120km,0
2022-06-30 06-03-09,120km,4
2022-06-28 14-23-11,120km,2
2023-04-08 10-43-29,120km,0
2022-10-14 10-33-20,120km,0
2021-12-14 00-43-50,120km,0
2021-09-19 09-33-34,120km,3
2023-04-01 18-13-38,120km,0
2021-06-17 00-53-39,120km,0
2023-01-03 14-53-31,120km,0
2021-01-21 02-23-34,120km,0
2023-05-04 13-03-14,120km,0
2023-06-23 05-53-39,120km,3
2022-07-30 22-43-14,120km,0
2022-06-10 06-13-24,120km,2
2021-03-14 00-03-38,120km,0
2022-06-27 05-33-18,120km,1
2021-07-18 06-33-38,120km,1
2022-06-10 14-53-52,120km,0
2020-07-24 16-53-19,120km,0
2023-05-20 19-03-45,120km,1
2023-04-22 18-33-31,120km,0
2022-06-19 19-03-33,120km,0
2022-07-28 23-33-17,120km,0
2021-01-09 14-43-20,120km,0
2021-02-25 05-23-51,120km,0
2022-06-02 01-33-45,120km,3
2022-02-23 02-43-20,120km,0
2021-10-06 09-13-26,120km,2
2021-08-28 14-13-31,120km,2
2023-02-22 18-13-40,120km,0
2022-07-22 00-03-14,120km,0
2021-03-16 12-23-23,120km,0
2022-04-26 05-23-25,120km,2
2022-12-05 12-43-12,120km,1
2022-08-05 21-03-38,120km,1
2022-07-14 10-53-38,120km,1
2022-04-05 23-03-40,120km,0
2023-03-02 00-13-42,120km,0
2021-09-05 15-33-38,120km,0
2022-12-26 03-33-40,120km,0
2022-09-21 14-03-44,120km,2
2022-07-08 10-13-26,120km,3
2021-09-01 10-03-45,120km,1
2022-12-23 17-43-17,120km,0
2022-07-25 14-33-06,120km,2
2023-03-10 02-23-40,120km,0
2023-01-07 20-03-44,120km,2
2022-07-19 00-43-39,120km,0
2021-03-16 09-33-21,120km,2
2022-10-05 17-23-39,120km,1
2022-07-28 22-43-30,120km,0
2023-02-18 22-43-43,120km,0
2022-11-15 20-33-09,120km,0
2022-07-28 12-33-24,120km,2
2022-02-13 22-03-48,120km,0
2020-07-24 14-13-42,120km,0
2023-01-28 06-53-19,120km,0
2022-09-19 00-21-34,120km,3
2022-07-20 09-53-41,120km,0
2023-02-16 09-53-29,120km,0
2023-03-06 16-23-08,120km,0
2023-02-13 10-13-44,120km,0
2022-02-03 16-13-36,120km,0
2021-01-29 05-13-19,120km,0
2022-06-01 08-23-36,120km,2
2022-08-13 15-13-21,120km,0
2022-12-21 14-43-07,120km,0
2021-05-02 09-13-21,120km,2
2022-02-13 02-33-27,120km,2
2022-04-03 13-43-46,120km,2
2022-12-11 16-23-38,120km,0
2021-05-15 20-03-17,120km,2
2023-02-28 06-03-41,120km,2
2022-12-25 16-13-43,120km,0
2022-07-05 02-33-27,120km,1
2022-12-10 08-33-43,120km,0
2023-01-10 03-23-20,120km,1
2022-03-26 16-53-55,120km,0
2022-12-07 09-43-40,120km,2
2022-05-28 12-43-42,120km,0
2023-06-23 01-13-44,120km,0
2022-02-23 23-03-35,120km,0
2021-07-22 11-53-46,120km,0
2021-04-14 12-03-16,120km,1
2022-11-06 08-13-08,120km,1
2023-05-14 08-33-44,120km,3
2021-07-24 00-43-33,120km,1
2021-02-03 10-33-39,120km,0
2021-08-14 17-43-35,120km,2
2021-05-22 16-53-32,120km,0
2020-07-03 02-23-40,120km,2
2021-12-21 06-53-20,120km,0
2023-02-12 17-23-28,120km,0
2021-10-06 08-53-59,120km,2
2021-04-13 22-03-51,120km,2
2021-09-03 20-03-38,120km,2
2022-10-13 17-03-09,120km,2
2022-02-12 05-03-28,120km,2
2022-10-18 16-33-31,120km,1
2023-01-12 20-53-15,120km,2
2022-10-27 22-03-37,120km,0
2022-07-17 09-53-12,120km,2
2023-02-24 00-53-23,120km,0
2023-02-11 01-13-17,120km,0
2021-10-12 15-33-45,120km,2
2021-05-01 06-23-20,120km,1
2021-08-26 18-53-46,120km,0
2021-03-28 16-03-35,120km,2
2022-04-15 23-13-41,120km,3
2021-07-20 01-23-32,120km,1
2021-12-26 09-33-22,120km,0
2023-03-26 23-43-32,120km,0
2022-12-06 11-53-17,120km,2
2022-09-21 10-03-38,120km,1
2022-12-09 20-33-29,120km,0
2022-12-26 08-53-13,120km,0
2021-06-26 18-23-55,120km,0
2021-11-03 01-43-48,120km,0
2021-06-08 13-43-41,120km,2
2023-05-24 14-03-23,120km,3
2021-07-04 09-03-26,120km,3
2021-10-23 09-33-51,120km,3
2023-02-17 18-13-06,120km,2
2021-06-07 07-03-26,120km,4
2021-10-05 05-33-49,120km,1
2022-10-29 19-43-33,120km,2
2022-11-21 20-13-43,120km,1
2022-03-21 21-13-48,120km,0
2021-12-14 07-43-19,120km,0
2022-11-20 11-13-35,120km,2
2021-05-18 07-43-21,120km,1
2022-09-14 08-01-08,120km,1
2023-03-04 15-43-40,120km,0
2022-08-04 07-43-11,120km,4
2022-12-03 17-33-20,120km,2
2021-04-19 07-23-17,120km,4
2022-09-22 20-33-16,120km,0
2022-05-11 06-33-41,120km,3
2021-05-23 04-23-33,120km,4
2022-04-30 16-43-52,120km,2
2022-01-30 07-23-32,120km,2
2023-06-16 06-53-44,120km,4
2023-01-10 07-23-31,120km,3
2021-02-06 18-33-34,120km,0
2021-09-22 16-13-21,120km,0
2022-10-17 08-03-43,120km,1
2021-07-09 08-03-25,120km,2
2021-05-30 08-33-21,120km,0
2021-04-20 23-43-36,120km,3
2022-05-22 21-43-45,120km,0
2021-10-20 15-13-46,120km,2
2022-05-01 20-43-35,120km,2
2022-12-08 04-33-20,120km,2
2023-05-04 02-03-45,120km,0
2022-05-27 15-53-27,120km,2
2021-09-19 04-33-37,120km,1
2021-12-20 06-33-35,120km,0
2021-07-16 23-13-57,120km,0
2023-01-30 21-53-17,120km,0
2022-02-07 05-53-47,120km,2
2022-02-22 16-53-46,120km,0
2022-05-14 10-53-53,120km,0
2022-01-13 23-33-46,120km,0
2022-12-31 13-53-27,120km,0
2022-10-13 02-03-13,120km,0
2022-05-15 02-23-32,120km,2
2023-05-11 10-13-15,120km,0
2023-01-25 13-23-10,120km,0
2022-06-25 01-23-07,120km,0
2021-05-18 23-43-22,120km,2
2022-01-12 09-33-23,120km,0
2022-12-31 03-33-19,120km,0
2023-06-21 13-13-35,120km,1
2021-01-02 19-03-27,120km,0
2023-05-30 15-03-39,120km,0
2022-01-11 07-53-55,120km,0
2020-07-08 01-43-12,120km,1
2022-06-14 14-43-31,120km,2
2023-01-06 23-23-15,120km,2
2022-02-01 23-03-37,120km,0
2022-06-17 15-13-38,120km,2
2023-04-07 06-33-33,120km,0
2021-12-03 15-23-31,120km,0
2021-01-21 12-23-51,120km,0
2022-11-10 02-23-34,120km,2
2021-07-26 00-53-45,120km,0
2023-06-28 06-43-28,120km,4
2021-08-30 00-03-40,120km,2
2023-01-14 06-23-23,120km,0
2023-04-28 15-43-31,120km,2
2022-05-12 13-33-19,120km,2
2021-09-07 20-13-31,120km,2
2022-01-07 04-53-47,120km,2
2022-01-26 03-13-54,120km,0
2022-07-12 00-23-08,120km,2
2022-04-29 03-13-25,120km,2
2023-03-02 12-23-38,120km,0
2022-11-03 14-43-36,120km,3
2021-09-22 19-43-50,120km,0
2023-04-07 12-03-44,120km,2
2021-01-24 07-13-39,120km,2
2021-06-07 19-43-52,120km,1
2022-03-23 14-13-28,120km,0
2022-11-10 05-13-30,120km,1
2023-01-18 19-23-10,120km,0
2022-06-27 00-23-23,120km,0
2021-01-22 10-13-24,120km,3
2022-04-22 05-53-37,120km,0
2021-12-30 15-23-33,120km,0
2021-09-03 19-33-48,120km,2
2021-06-12 07-03-34,120km,2
2022-06-28 15-23-30,120km,2
2022-04-25 01-33-25,120km,0
2023-05-14 22-03-10,120km,0
2022-05-28 02-33-30,120km,0
2022-06-03 04-13-23,120km,3
2022-10-01 15-43-34,120km,2
2021-09-28 23-33-31,120km,0
2022-04-02 10-33-42,120km,2
2022-01-04 05-23-40,120km,3
2022-04-01 15-33-47,120km,3
2022-09-25 12-03-13,120km,0
2022-06-01 08-03-31,120km,2
2022-12-29 09-23-29,120km,0
2023-03-02 12-13-06,120km,0
2022-04-20 16-53-42,120km,0
2023-04-09 23-43-45,120km,0
2022-04-09 06-13-35,120km,2
2023-06-04 09-53-06,120km,0
2020-07-18 12-53-30,120km,0
2023-01-10 10-03-37,120km,2
2021-07-14 23-53-48,120km,0
2022-12-29 05-33-06,120km,0
2022-09-07 11-11-49,120km,0
2021-02-01 08-23-22,120km,0
2022-01-21 13-33-57,120km,0
2021-05-11 22-03-44,120km,0
2023-03-06 15-53-39,120km,0
2023-01-10 14-53-41,120km,2
2022-05-05 05-13-39,120km,3
2022-01-26 22-13-43,120km,0
2023-01-27 19-23-22,120km,2
2022-04-09 20-34-01,120km,0
2021-09-14 23-33-38,120km,0
2021-12-08 01-23-48,120km,0
2021-02-14 01-13-31,120km,0
2023-04-08 03-03-29,120km,0
2023-05-10 04-53-33,120km,1
2022-11-20 04-23-21,120km,0
2023-03-30 01-13-36,120km,0
2022-12-07 06-33-40,120km,4
2023-06-20 08-53-41,120km,4
2023-03-17 11-23-31,120km,0
2021-07-23 11-43-20,120km,2
2023-01-28 14-23-36,120km,0
2020-07-06 09-43-46,120km,2
2022-01-17 10-53-55,120km,0
2023-06-10 21-13-24,120km,2
2022-02-13 11-53-25,120km,0
2022-08-30 09-51-21,120km,0
2021-05-29 06-43-47,120km,4
2022-11-30 06-03-27,120km,3
2022-10-20 15-33-13,120km,3
2023-03-21 14-43-03,120km,0
2022-05-28 13-03-47,120km,2
2022-04-24 19-53-57,120km,0
2022-12-18 22-53-29,120km,0
2023-01-17 10-53-14,120km,0
2023-05-02 07-03-17,120km,3
2021-07-26 18-53-19,120km,0
2022-07-07 18-03-34,120km,3
2021-08-23 07-33-32,120km,1
2022-12-20 11-33-40,120km,0
2022-11-16 18-03-16,120km,0
2021-07-24 19-33-46,120km,1
2023-03-07 12-33-30,120km,0
2021-03-03 14-03-52,120km,2
2021-11-03 00-43-22,120km,0
2021-01-17 11-23-19,120km,0
2021-03-17 09-23-33,120km,0
2021-07-15 08-33-29,120km,0
2022-03-23 13-13-53,120km,0
2022-10-20 07-23-42,120km,1
2021-03-23 01-03-15,120km,0
2021-10-31 03-43-31,120km,1
2021-08-30 21-33-26,120km,0
2022-12-18 09-43-40,120km,0
2021-11-23 16-43-37,120km,0
2023-04-15 23-43-11,120km,2
2022-09-06 03-51-24,120km,4
2022-02-28 03-33-50,120km,0
2023-01-12 06-13-10,120km,3
2022-03-25 15-23-52,120km,0
2021-08-23 13-13-52,120km,0
2022-04-22 03-43-51,120km,0
2023-02-11 11-13-32,120km,0
2021-01-15 11-23-31,120km,0
2022-08-15 05-03-21,120km,1
2023-05-08 04-33-31,120km,1
2021-10-26 03-33-32,120km,0
2021-09-05 19-43-36,120km,2
2022-11-18 04-23-08,120km,4
2021-06-23 06-13-36,120km,4
2023-02-02 03-23-32,120km,2
2021-11-26 04-33-23,120km,0
2021-11-11 01-23-37,120km,2
2022-12-20 22-33-16,120km,0
2021-11-18 19-13-36,120km,0
2022-01-25 18-03-29,120km,0
2022-04-20 05-23-22,120km,3
2022-09-11 19-41-32,120km,2
2023-03-29 22-53-17,120km,0
2021-11-17 09-33-49,120km,2
2021-06-28 12-23-33,120km,0
2021-07-19 03-03-32,120km,3
2022-06-18 21-53-31,120km,0
2023-05-10 02-43-06,120km,3
2021-04-01 00-34-00,120km,0
2021-02-21 12-53-43,120km,0
2020-07-29 13-23-44,120km,3
2022-03-30 12-23-43,120km,3
2021-07-20 06-53-22,120km,1
2023-01-04 07-53-05,120km,0
2020-07-20 16-53-19,120km,2
2022-05-28 17-13-52,120km,0
2021-04-28 12-53-16,120km,0
2021-01-24 23-03-52,120km,0
2022-01-12 14-43-56,120km,0
2023-04-22 02-33-20,120km,0
2022-10-13 21-53-38,120km,2
2021-06-19 00-53-33,120km,0
2022-01-31 17-43-46,120km,0
2022-07-16 23-23-19,120km,2
2022-12-13 19-23-05,120km,2
2022-09-18 06-01-19,120km,4
2021-03-01 01-13-26,120km,0
2021-07-01 08-43-49,120km,4
2022-07-19 04-23-10,120km,4
2021-09-21 06-53-24,120km,3
2022-08-13 15-43-31,120km,0
2023-06-12 11-43-11,120km,0
2021-08-14 03-13-25,120km,2
2021-06-30 11-03-31,120km,0
2022-12-24 03-33-26,120km,0
2023-01-02 10-53-18,120km,0
2022-02-07 00-13-50,120km,0
2021-05-05 17-43-46,120km,2
2021-08-20 06-33-21,120km,1
2021-12-19 19-53-30,120km,0
2022-05-30 05-13-31,120km,3
2023-03-14 05-33-25,120km,2
2022-04-27 07-43-34,120km,3
2021-03-21 08-13-19,120km,1
2022-11-05 19-23-25,120km,0
2022-08-02 13-33-39,120km,0
2021-08-19 05-43-32,120km,2
2023-02-11 08-53-15,120km,0
2021-07-14 13-13-50,120km,4
2022-02-01 11-13-56,120km,0
2023-01-15 15-53-15,120km,0
2023-04-13 06-33-16,120km,2
2021-12-09 15-03-31,120km,0
2021-06-09 13-03-33,120km,0
2023-05-14 21-23-06,120km,0
2021-05-28 15-43-17,120km,0
2022-10-06 13-43-35,120km,0
2022-08-08 09-23-20,120km,0
2022-11-07 18-43-32,120km,0
2023-06-30 11-03-06,120km,2
2022-03-20 04-33-34,120km,3
2021-01-29 22-13-36,120km,0
2022-11-21 03-23-13,120km,2
